Username;Location;Nb_comments;Nb_likes;Note;Date_publication;Title;Date_experience
roberta74r;rome, italie;23;3;50;09/2018;non rimane sopra ...;09/2018
famartidisguise;rome, italie;182;137;50;09/2018;ricordo scolpito;09/2018
tonimatta2017;milan, italie;36;80;40;09/2018;unico ma affollato;09/2018
riccardon67;milan, italie;280;126;50;09/2018;una delle emozioni piÃ¹ belle ;07/2018
feebok;rome, italie;57;27;50;09/2018;il dna della terra;08/2018
swalt1969;rimini, italie;335;183;50;09/2018;pelle d oca;08/2018
cicciput_89;italie;34;4;50;09/2018;l immensita di questo posto e stupefacente;08/2018
manu_paolo;piacenza, italie;80;49;50;09/2018;tour del south west;08/2018
robyprisca;cadenazzo, suisse;130;49;50;09/2018;stupefacente;09/2018
martagm2790ad;province of sondrio, italie;27;27;50;09/2018;assolutamente da vedere per una volta nella vita;08/2018
simonec535;biella, italie;58;99;50;09/2018;on the road lovers;05/2018
olly067;bologne, italie;121;41;50;08/2018;da vedere( soprattutto al tramonto);08/2018
ametista87;musile di piave, italie;66;15;50;08/2018;spettacolare;08/2018
fabiov20;rome, italie;790;339;40;08/2018;molto bello ma..;08/2018
nicolan836;lanciano, italie;339;268;50;08/2018;imperdibile;08/2018
davide u;zurich, suisse;111;46;50;08/2018;wow;07/2018
g_pozzi100;modene, italie;243;235;40;08/2018;bello ma ...;08/2018
glauco40;crema, italie;441;169;50;08/2018;non ci sono parole;08/2018
lorenzod39;bulgarograsso, italie;224;156;30;08/2018;ok;08/2018
an01600;asti, italie;583;166;50;08/2018;ti lascia senza parole;03/2018
chimborazo11;milan, italie;1311;591;50;08/2018;mozzafiato;08/2018
giulina20;bologne, italie;364;91;50;08/2018;sconfinato e maestoso;08/2018
flavioti;fiumicino, italie;239;114;50;08/2018;organizzazione top;08/2018
isaretti;cagliari;23;6;50;08/2018;spettacolo della natura;08/2018
chiaram486;olgiate olona, italie;26;46;50;08/2018;fantastico;08/2018
margela_m;bergame, italie;745;412;50;08/2018;immenso;08/2018
federicograna;milan, italie;258;119;50;08/2018;fantastico;07/2018
concetta e;viterbo, italie;89;24;50;08/2018;grandi cose da vedere;07/2018
genka89;scafati, italie;403;233;40;08/2018;entrata;07/2018
gisat_12;pozzolengo, italie;158;85;40;07/2018;troppo alte le aspettative;07/2018
magda076;legnano, italie;51;52;50;07/2018;spettacolare;07/2018
andreabf7409ok;landriano, italie;555;193;50;07/2018;meraviglia della natura;07/2018
alessandro m;garbagnate milanese, italie;10;1;50;07/2018;meraviglioso;07/2018
marcog556;genova, liguria, italy;111;82;50;07/2018;toglie il fiato;07/2018
polimar1977;orte, italie;604;250;40;07/2018;simbolo del west;07/2018
pippicalzelunghe79;reggio d emilie, italie;475;304;50;07/2018;top;06/2018
scugnizzo980;roma;11;13;50;07/2018;la cappella sistina della natura;07/2018
paris k;paris, france;227;166;50;07/2018;semplicemente wow;06/2018
sanciopanza;italie;377;339;50;07/2018;maestoso e imponente;07/2018
mygiobatta;ferrara, italie;96;47;50;07/2018;uno spettacolo grandioso;06/2018
emiliolissone;lissone;309;118;50;07/2018;niente da dire, fantastico;06/2018
giannigianni54;alessandria, italie;230;74;50;07/2018;un luogo dello spirito , continua ad affascinare anche alla terza visita.;07/2018
maurop467;gÃªnes, italie;39;14;50;06/2018;molto bello e unico;06/2018
francescamx;lido di ostia, italie;565;469;50;06/2018;wow;05/2018
valente c;inverigo, italie;655;617;40;06/2018;bellissimo panorama;06/2018
gianfranco s;padoue, italie;139;69;50;06/2018;si puÃ² ammirare la forza della natura in un panorama fasntastico.;05/2018
680mariaantoniettal;san chirico nuovo, italie;93;172;50;05/2018;maestosita;05/2018
drmountain;crema, italie;376;133;50;05/2018;fate la tessera annuale dei parchi;05/2018
flaviol72;rome, italie;33;28;40;05/2018;bello ma dispersivo ovviamente;04/2018
marian1983;turin, italie;130;78;50;05/2018;bellissimo;05/2018
laura d;milan, italie;213;57;50;05/2018;magico...;04/2018
leonardolettieri;naples, italie;153;82;50;04/2018;l unico motivo per cui vale la pena visitare gli usa;03/2018
davenet65;rome, italie;323;166;50;03/2018;fantastico;03/2018
277massimob;bra, italie;189;85;50;02/2018;magnifico balcone sul gran canyon;02/2018
gustavo_reis28;campinas, sp;61;72;50;06/2020;m a r a v i l h o s o;02/2020
robsonvsouza;sao paulo, sp;1;3;50;04/2020;grand canyon south rim   viagem dos sonhos;02/2020
diego r;blumenau, sc;325;99;50;01/2020;espetacular;12/2019
benevenutosilvaneto;varginha, mg;294;142;50;01/2020;espetacular;12/2019
alexandre_shogum;sao paulo, sp;23;49;50;01/2020;maravilhoso;12/2019
tiago223;botucatu, sp;26;47;50;01/2020;deslumbrante;12/2019
marco antonio g;porto alegre, rs;126;66;50;12/2019;impressionante;09/2019
sundfeld;recife, pe;180;58;50;11/2019;mÃ¡gico;11/2019
arocha1960;rio de janeiro, rj;203;130;50;10/2019;26 anos depois, cÃ¡ estamos de novo;09/2019
andrean3592or;porto alegre, rs;10;29;50;08/2019;grand canyon south rim;06/2019
dedaoliveira;sao paulo, sp;12;31;50;07/2019;excepcional;07/2019
paulos677;porto alegre, rs;497;253;50;06/2019;vale a pena vir ate o south rim   fantÃ¡stico;05/2019
graziela d;piracicaba, sao paulo, brazil;58;61;50;06/2019;lindo, lindo, lindo;07/2018
arqmsv;sao bernardo do campo, sp;25;46;50;06/2019;local magnÃ­fico;01/2019
187aleb;florianÃ³polis, sc;34;46;50;04/2019;amazing;03/2019
samaragce;campo grande, ms;112;62;50;02/2019;pÃ´r do sol mais lindo da vida;09/2018
726gabrielaa;florianÃ³polis, sc;28;8;50;12/2018;inesquecÃ­vel;12/2018
acjoana;vila do conde, portugal;40;19;50;12/2018;paisagens incrÃ­veis;10/2018
eduardoa781;bauru, sp;212;175;50;12/2018;impressionante;12/2018
maritolentino;manaus, am;60;13;50;12/2018;recarregando as enegias;11/2018
970rafaelf;porto alegre, rs;64;18;50;11/2018;fabuloso;11/2018
mucury;rio de janeiro, rj;88;16;50;10/2018;lugar inesquecÃ­vel;09/2018
lucilenecamargo;tatui, sp;32;9;50;10/2018;fantÃ¡stico;06/2018
sempred2018;brasilia, df;37;29;50;09/2018;descoberta de outro mundo;09/2018
andrecampanholo;sao paulo, sp;90;76;50;09/2018;maravilha da natureza;09/2018
bilaf;sao paulo, sp;182;83;50;08/2018;frio na barriga;06/2018
sebastiaopontes;rio de janeiro, rj;339;188;40;08/2018;se vc tem pouco tempo....;08/2018
marcelo o;curitiba, pr;556;310;50;07/2018;mesmo no inverno, e impressionante;02/2018
pitukare;sao paulo, sp;52;20;50;07/2018;lugar imperdivel;02/2018
marcus m;sao paulo, sp;117;29;50;07/2018;de tirar o fÃ´lego;06/2018
pollyanas130;sao paulo, sp;33;15;50;06/2018;maravilhoso;06/2018
miriam teresa m... m;sao jose dos campos, sp;184;87;50;06/2018;passeio imperdÃ­vel;06/2018
734paulop;porto, portugal;53;27;50;05/2018;experiÃªncia inesquecÃ­vel;04/2018
fs11f;novo hamburgo, rs;1414;443;50;05/2018;parque com excelente estrutura;05/2018
vivigomedi;londrina, pr;92;31;50;04/2018;vale muito a viagem;04/2018
elianea122;recife, pe;77;57;40;03/2018;neve;02/2018
jcrtavares;belo horizonte, mg;101;61;50;03/2018;nÃ£o precisa de mais avaliacÃ£o.;02/2018
margarete m;porto alegre, rs;87;50;50;03/2018;grand canion;01/2018
cpilau;cruz alta, rs;111;82;50;03/2018;simplesmente maravilhoso;02/2018
elianeakemit;sao bernardo do campo, sp;72;72;50;02/2018;maravilhoso;02/2018
rodrigoluiz;sao paulo, sp;24;47;50;02/2018;espetÃ¡culo;02/2018
silvanar555;sao paulo, sp;308;108;50;02/2018;deslumbrante;02/2018
frommiamitotheworld;miami, floride;245;136;50;02/2018;lugar incrivel que deve vser visitado;02/2018
henriquelarantes;sao paulo, sp;58;32;50;02/2018;visita incrÃ­vel e surpreendente;01/2018
julianamfreitas;fortaleza, ce;163;53;50;01/2018;inesquecÃ­vel;01/2018
greisyjohana;arona, espagne;137;108;50;10/2020;imprescindible una de las mejores experiencias de mi vida;11/2019
marielaf919;obera, argentine;43;71;50;04/2020;impactante;05/2019
joserda;casilda, argentine;214;101;50;03/2020;ohhhhh;03/2020
piaangle;buenos aires, argentine;24;68;50;02/2020;una postal en vivo;02/2020
maurorod75;brigham city, utah;114;33;50;01/2020;maravilla de la naturaleza;09/2019
gaby2408;quito, equateur;166;107;50;01/2020;impresionante y majestuoso;12/2019
antonio m;montevideo, uruguay;871;635;50;11/2019;sublime, majestuoso, al atardecer y al amanecer;09/2019
caren m;quito, equateur;6;13;50;11/2019;espectacular;10/2019
yohannamarin;edgewater, floride;5;8;50;10/2019;amazing;12/2018
pezfish;lloret de mar, espagne;472;333;50;10/2019;grand canyon;08/2019
sara b;province de barcelone, espagne;24;26;50;10/2019;really grand;08/2019
beaopina;santander, espagne;706;313;40;09/2019;bonito;08/2019
676mireiaf;palafolls, espagne;127;72;50;09/2019;impresionante;09/2019
eorlaf;burgos, espagne;21;21;50;09/2019;paisaje indescriptible;07/2019
mariana g;valence, espagne;33;44;50;09/2019;es una experiencia incomparable.;08/2019
biodanzaeuskadi;bilbao, espagne;1005;404;50;09/2019;maravilloso viaje a la naturaleza;09/2019
xancinha;province d orense, espagne;998;351;50;09/2019;imperdibke;09/2019
ivango03;junÃ­n, argentine;258;398;50;08/2019;imponente, gigante y bello;08/2019
269jesusf;bilbao, espagne;828;437;50;08/2019;cautivador;09/2018
rosana a;tres arroyos, argentine;131;84;50;08/2019;inolvidable;08/2019
sergin_fernandez;langreo, espagne;308;175;50;08/2019;una maravilla ;08/2019
debodente;province d orense, espagne;72;69;50;08/2019;sin palabras;08/2019
tom87leioa;leioa;825;318;50;08/2019;ninguna foto le hace justicia;07/2019
242leireb;bilbao, espagne;49;25;40;07/2019;sorprndente;07/2019
francisco h;barcelone, espagne;173;95;50;07/2019;inmenso;07/2019
yasminne33;valence, espagne;782;620;50;07/2019;maravilloso;06/2019
jsksnz;santurtzi, espagne;6;7;10;07/2019;no merece la pena;07/2019
alimabel;rosario, argentine;61;48;50;07/2019;maravilloso;04/2019
daniel l;benicasim, espagne;3;4;50;06/2019;visita obligada si vas a las vegas;05/2019
andrea a;heredia, costa rica;31;43;50;05/2019;maravilla geolÃ³gica;05/2019
jotapege1;bahia blanca, argentine;220;69;40;05/2019;entrada al gran caÃ±on;04/2019
augusto d;buenos aires, argentine;28;49;50;04/2019;grand canyon;04/2019
erikaahj;mexico, mexique;69;13;50;04/2019;la inmensidad del gran caÃ±Ã³n en bicicleta y mÃ¡s;03/2019
ricardo m;san antonio, texas;237;81;50;04/2019;awesome;03/2019
anita8831;san sebastian de los reyes, espagne;328;104;50;04/2019;sin palabras;09/2018
susur0sari0;rosario, argentine;274;159;50;04/2019;impresionante;03/2019
rosarosae r;madrid, espagne;102;75;50;03/2019;impresionante , hay que hacerlo;08/2018
patricioescudier;san juan, argentine;222;169;50;03/2019;majestuoso;03/2019
yordan c;munich, allemagne;88;82;50;03/2019;grandioso;03/2019
ppeerruu;buenos aires, argentine;456;323;40;02/2019;muy bueno;03/2018
amaestrojuan;tandil, argentine;59;62;50;02/2019;imponente;02/2019
stephfs76;santiago, chili;140;79;50;02/2019;simplemente maravilloso;02/2019
faionero;ferrol, espagne;310;220;50;02/2019;maravilla natural del mundo;02/2019
viajerodechile;santiago;202;106;40;02/2019;hay que verlo una vez en la vida;10/2018
fernando l;province de buenos aires, argentine;138;68;50;02/2019;sorprendente  lo vistamos y la parte superior estaba nevada ;01/2019
alejandro p;costa rica;54;54;50;02/2019;impresionante;01/2019
freeshop15;buenos aires, argentine;83;22;50;01/2019;impresionante;05/2018
marcela s;parkland, floride;101;17;50;01/2019;impresionante;12/2018
jcarlos41;madrid, espagne;11;4;50;01/2019;el conocimiento empieza en el asombro;03/2018
candecicinelli;general pacheco, argentine;21;3;30;01/2019;normal;05/2018
gscullyf;queretaro city, mexique;427;344;50;12/2018;impresionante;12/2018
ana r;madrid;35;34;50;12/2018;espectacular;08/2018
jcsangu81;las palmas, espagne;103;113;50;12/2018;mÃ¡gico e inolvidable;08/2018
luza323;madrid, espagne;24;5;50;11/2018;un sueÃ±o cumplido;10/2018
tinpfon;asturias, espagne;102;56;50;11/2018;zona de entrada;09/2018
anamp85;madrid, espagne;120;70;50;11/2018;espectacular;09/2018
linarivera100;salamanque, espagne;98;49;50;11/2018;perderse entre miradores;11/2018
ruben r;madrid, espagne;162;42;50;11/2018;imprescindible;09/2018
carpab;san juan, porto rico;10;9;50;11/2018;las maravillas del seÃ±or;10/2018
martin k;santa fe, argentine;223;127;50;11/2018;un obligado;04/2018
valefrejtman;buenos aires, argentine;59;26;50;10/2018;descubrir la inmensidad;10/2018
ricardo alberto a;neuquen, argentine;313;186;50;10/2018;la maravilla del mundo;10/2018
leonardon898;montevideo, uruguay;31;12;50;10/2018;visita al gran caÃ±Ã³n arizona entrada sur;10/2018
mariamo71;province d orense, espagne;875;177;50;10/2018;emocionante;09/2018
mish_yanez13;mexico, mexique;38;15;50;10/2018;sÃºper recomendado;09/2018
argen god;argentina;59;50;50;10/2018;visita obligada si estÃ¡s en vegas con un dÃ­a libre;09/2018
mery196;badajoz, espagne;246;45;50;09/2018;impresionanate;09/2018
rafar114;bolonia, espagne;43;6;50;09/2018;espectacular;09/2018
maalba2017;barcelone, espagne;23;25;50;09/2018;bien vale la pena bajarse del coche;08/2018
monica373;barcelone, espagne;47;98;50;08/2018;grand canyon como en las pelÃ­culas: espectacular y real;08/2018
cinco cero c;valence, espagne;194;94;50;08/2018;maravilloso;08/2018
manuvaro;valence, espagne;365;541;50;08/2018;sin palabras;07/2018
ruben e;albacete, espagne;6;0;50;08/2018;vistas espectaculares;07/2018
valeriaayu;la calera, colombie;222;104;50;08/2018;fascinante;08/2018
camiloacostaa_;cali, colombie;27;7;50;08/2018;alucinante;08/2018
carla i;barcelone, espagne;86;47;50;08/2018;brutal;07/2018
veba1980;suisse;268;170;50;07/2018;simplemente espectacular;07/2018
d9162nprobertc;l escala, espagne;197;40;50;07/2018;extraordinario;06/2018
natico88;rosario, argentine;186;50;50;06/2018;increÃ­ble;06/2018
dvora k;buenos aires, argentine;232;83;50;06/2018;una maravilla de la naturaleza;06/2018
inmap116;moralzarzal, espagne;84;55;50;06/2018;una maravilla;06/2018
jose a;valence, espagne;204;83;50;06/2018;maravilloso.;06/2018
mecachisssss;barcelone, espagne;72;16;50;06/2018;una vez en la vida;06/2018
luisa g;valence, espagne;33;18;50;05/2018;maravilloso;04/2018
guidobsas;buenos aires, argentine;285;388;40;05/2018;increÃ­ble, vale le pena, vayan con ganas de caminar;03/2018
alex m;santa cruz de tenerife, espagne;61;29;50;04/2018;inolvidable;04/2018
muchamalaleche;la corogne, espagne;249;367;50;04/2018;el lugar mas increÃ­ble que he visto en mi vida.;04/2018
totipela;buenos aires, argentine;6;5;50;04/2018;muy bonita;01/2018
ildefonsop1980;zamora, espagne;88;42;50;04/2018;espectacular, impresionante....;04/2018
danna p;ibague, colombie;58;10;50;04/2018;una maravilla;01/2018
alejandram827;mexico, mexique;112;38;50;04/2018;el mejor comienzo para conocer el gran caÃ±Ã³n;04/2018
inas1711;bilbao, espagne;299;99;50;04/2018;algo unico;04/2018
contrerasvrene;mazatlan, mexique;241;131;50;04/2018;impresionante;03/2018
achuu;buenos aires, argentine;226;103;30;04/2018;imperdible;03/2018
juancruzviton;santiago, chili;113;12;40;03/2018;un lugar imperdible;02/2018
marcela p;san francisco, argentine;129;34;50;02/2018;maravilloso;01/2018
ivanar800;province de buenos aires, argentine;15;9;50;01/2018;imponente;01/2018
lyagui;lima, perou;23;16;50;01/2018;impresionante;01/2018
katja tristan;halle, allemagne;60;72;40;08/2020;tolle aussichtspunkte in die natur;09/2019
devinxcv;munster, allemagne;115;104;50;02/2020;einfach nur wow ðŸ¤¯;10/2019
aljarreau;dusseldorf, allemagne;1097;554;50;12/2019;unwirkliche schonheit;11/2019
diewanderlust_ch;berne, suisse;98;186;50;12/2019;unvergesslich;11/2019
gabzgabz;maur, suisse;257;108;40;11/2019;atemberaubend;11/2019
dalo1185;dusseldorf, allemagne;6;6;50;10/2019;als ob man auf eine leinwand blickt;10/2019
pietpetersen;berlin, allemagne;14;30;50;10/2019;fantastisch;10/2019
paddy2402;plankstadt, allemagne;60;52;50;10/2019;rundreise;10/2019
jennybasti;potsdam, allemagne;163;126;50;10/2019;faszinierend;08/2019
natalienatascha89;berlin, allemagne;7;9;50;09/2019;grand canyon south rim tour an einem tag mit grand canyon tour   travel   sehr zu empfehlen;09/2019
ab8888;cologne, allemagne;74;61;50;09/2019;einfach nur wauðŸ‘ðŸ¤©;09/2019
ay2015ay;francfort, allemagne;2219;1268;50;07/2019;phantastisch;08/2018
saschat1967;langenselbold, allemagne;44;28;50;07/2019;absolutes highlight;07/2019
toeightycountries;munich, allemagne;1418;764;50;07/2019;fantastisches farbenspiel der gewaltigen felswande;05/2019
stefanbs8292qc;suisse;147;106;50;07/2019;ein wunder der natur;07/2019
daniela g;suisse;45;31;50;07/2019;sonnenuntergang;06/2019
reinhold p;dreieich, allemagne;451;273;50;06/2019;top nationalpark;06/2019
jochen m;berg, allemagne;766;371;50;06/2019;immer wieder beeindruckend;06/2019
hachim;munich, allemagne;174;104;50;06/2019;traumhafte aussichten;06/2019
estherp468;berlin, allemagne;82;59;50;06/2019;ein muss;06/2019
alexanderw007;bad durkheim, allemagne;393;231;50;06/2019;das highlight jeder westkustentour;06/2019
nicolebh9381la;meerbusch, allemagne;20;41;50;05/2019;atemberaubend;09/2018
markussr5927ja;idstein, allemagne;34;24;50;05/2019;unglaublich, kalt, schneefall im mai;05/2019
